s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
7.722470,2.115575,3.180000,-3.141592654,-0.000000000,,center,cw
7.732461,2.105584,3.180000,-3.141592654,-0.000000000,,center,cw
7.742451,2.095594,3.180000,-3.141592654,-0.000000000,,center,cw
7.752441,2.085604,3.180000,-3.141592654,-0.000000000,,center,cw
7.762432,2.075613,3.180000,-3.141592654,-0.000000000,,center,cw
7.772422,2.065623,3.180000,-3.141592654,-0.000000000,,center,cw
7.782412,2.055633,3.180000,-3.141592654,-0.000000000,,center,cw
7.792403,2.045642,3.180000,-3.141592654,-0.000000000,,center,cw
7.802393,2.035652,3.180000,-3.141592654,-0.000000000,,center,cw
7.812384,2.025662,3.180000,-3.141592654,-0.000000000,,center,cw
7.822374,2.015671,3.180000,-3.141592654,-0.000000000,,center,cw
7.832364,2.005681,3.180000,-3.141592654,-0.000000000,,center,cw
7.842355,1.995691,3.180000,-3.141592654,-0.000000000,,center,cw
7.852345,1.985700,3.180000,-3.141592654,-0.000000000,,center,cw
7.862335,1.975710,3.180000,-3.141592654,-0.000000000,,center,cw
7.872326,1.965720,3.180000,-3.141592654,-0.000000000,,center,cw
7.882316,1.955729,3.180000,-3.141592654,-0.000000000,,center,cw
7.892306,1.945739,3.180000,-3.141592654,-0.000000000,,center,cw
7.902297,1.935749,3.180000,-3.141592654,-0.000000000,,center,cw
7.912287,1.925758,3.180000,-3.141592654,-0.000000000,,center,cw
7.922277,1.915768,3.180000,-3.141592654,-0.000000000,,center,cw
7.932268,1.905778,3.180000,-3.141592654,-0.000000000,,center,cw
7.942258,1.895787,3.180000,-3.141592654,-0.000000000,,center,cw
7.952248,1.885797,3.180000,-3.141592654,-0.000000000,,center,cw
7.962239,1.875807,3.180000,-3.141592654,-0.000000000,,center,cw
7.972229,1.865816,3.180000,-3.141592654,-0.000000000,,center,cw
7.982219,1.855826,3.180000,-3.141592654,-0.000000000,,center,cw
7.992210,1.845836,3.180000,-3.141592654,-0.000000000,,center,cw
8.002200,1.835845,3.180000,-3.141592654,-0.000000000,,center,cw
8.012190,1.825855,3.180000,-3.141592654,-0.000000000,,center,cw
8.022181,1.815865,3.180000,-3.141592654,-0.000000000,,center,cw
8.032171,1.805874,3.180000,-3.141592654,-0.000000000,,center,cw
8.042161,1.795884,3.180000,-3.141592654,-0.000000000,,center,cw
8.052152,1.785894,3.180000,-3.141592654,-0.000000000,,center,cw
8.062142,1.775903,3.180000,-3.141592654,-0.000000000,,center,cw
8.072132,1.765913,3.180000,-3.141592654,-0.000000000,,center,cw
8.082123,1.755923,3.180000,-3.141592654,-0.000000000,,center,cw
8.092113,1.745932,3.180000,-3.141592654,-0.000000000,,center,cw
8.102103,1.735942,3.180000,-3.141592654,-0.000000000,,center,cw
8.112094,1.725952,3.180000,-3.141592654,-0.000000000,,center,cw
8.122084,1.715961,3.180000,-3.141592654,-0.000000000,,center,cw
8.132074,1.705971,3.180000,-3.141592654,-0.000000000,,center,cw
8.142065,1.695980,3.180000,-3.141592654,-0.000000000,,center,cw
8.152055,1.685990,3.180000,-3.141592654,-0.000000000,,center,cw
8.162045,1.676000,3.180000,-3.141592654,-0.000000000,,center,cw
8.172036,1.666009,3.180000,-3.141592654,-0.000000000,,center,cw
8.182026,1.656019,3.180000,-3.141592654,-0.000000000,,center,cw
8.192016,1.646029,3.180000,-3.141592654,-0.000000000,,center,cw
8.202007,1.636038,3.180000,-3.141592654,-0.000000000,,center,cw
8.211997,1.626048,3.180000,-3.141592654,-0.000000000,,center,cw
8.221987,1.616058,3.180000,-3.141592654,-0.000000000,,center,cw
8.231978,1.606067,3.180000,-3.141592654,-0.000000000,,center,cw
8.241968,1.596077,3.180000,-3.141592654,-0.000000000,,center,cw
8.251958,1.586087,3.180000,-3.141592654,-0.000000000,,center,cw
8.261949,1.576096,3.180000,-3.141592654,-0.000000000,,center,cw
8.271939,1.566106,3.180000,-3.141592654,-0.000000000,,center,cw
8.281929,1.556116,3.180000,-3.141592654,-0.000000000,,center,cw
8.291920,1.546125,3.180000,-3.141592654,-0.000000000,,center,cw
8.301910,1.536135,3.180000,-3.141592654,-0.000000000,,center,cw
8.311900,1.526145,3.180000,-3.141592654,-0.000000000,,center,cw
8.321891,1.516154,3.180000,-3.141592654,-0.000000000,,center,cw
8.331881,1.506164,3.180000,-3.141592654,-0.000000000,,center,cw
8.341871,1.496174,3.180000,-3.141592654,-0.000000000,,center,cw
8.351862,1.486183,3.180000,-3.141592654,-0.000000000,,center,cw
8.361852,1.476193,3.180000,-3.141592654,-0.000000000,,center,cw
8.371842,1.466203,3.180000,-3.141592654,-0.000000000,,center,cw
8.381833,1.456212,3.180000,-3.141592654,-0.000000000,,center,cw
8.391823,1.446222,3.180000,-3.141592654,-0.000000000,,center,cw
8.401813,1.436232,3.180000,-3.141592654,-0.000000000,,center,cw
8.411804,1.426241,3.180000,-3.141592654,-0.000000000,,center,cw
8.421794,1.416251,3.180000,-3.141592654,-0.000000000,,center,cw
8.431785,1.406261,3.180000,-3.141592654,-0.000000000,,center,cw
8.441775,1.396270,3.180000,-3.141592654,-0.000000000,,center,cw
8.451765,1.386280,3.180000,-3.141592654,-0.000000000,,center,cw
8.461756,1.376290,3.180000,-3.141592654,-0.000000000,,center,cw
8.471746,1.366299,3.180000,-3.141592654,-0.000000000,,center,cw
8.481736,1.356309,3.180000,-3.141592654,-0.000000000,,center,cw
8.491727,1.346319,3.180000,-3.141592654,-0.000000000,,center,cw
8.501717,1.336328,3.180000,-3.141592654,-0.000000000,,center,cw
8.511707,1.326338,3.180000,-3.141592654,-0.000000000,,center,cw
8.521698,1.316348,3.180000,-3.141592654,-0.000000000,,center,cw
8.531688,1.306357,3.180000,-3.141592654,-0.000000000,,center,cw
8.541678,1.296367,3.180000,-3.141592654,-0.000000000,,center,cw
8.551669,1.286377,3.180000,-3.141592654,-0.000000000,,center,cw
8.561659,1.276386,3.180000,-3.141592654,-0.000000000,,center,cw
8.571649,1.266396,3.180000,-3.141592654,-0.000000000,,center,cw
8.581640,1.256406,3.180000,-3.141592654,-0.000000000,,center,cw
8.591630,1.246415,3.180000,-3.141592654,-0.000000000,,center,cw
8.601620,1.236425,3.180000,-3.141592654,-0.000000000,,center,cw
8.611611,1.226435,3.180000,-3.141592654,-0.000000000,,center,cw
8.621601,1.216444,3.180000,-3.141592654,-0.000000000,,center,cw
8.631591,1.206454,3.180000,-3.141592654,-0.000000000,,center,cw
