s_m,x_m,y_m,yaw_rad,kappa_1pm,radius_m,tube,direction
3.636468,4.254091,3.942515,1.613436794,1.327716503,0.753173,center,ccw
3.646458,4.253595,3.952493,1.627792844,1.535848558,0.651106,center,ccw
3.656448,4.252946,3.962462,1.644228201,1.743980613,0.573401,center,ccw
3.666438,4.252122,3.972418,1.662742868,1.952112668,0.512266,center,ccw
3.676429,4.251104,3.982356,1.683336843,2.160244723,0.462911,center,ccw
3.686419,4.249872,3.992270,1.706010127,2.368376778,0.422230,center,ccw
3.696409,4.248404,4.002152,1.730602244,2.500000000,0.400000,center,ccw
3.706399,4.246692,4.011994,1.755578091,2.500000000,0.400000,center,ccw
3.716389,4.244734,4.021790,1.780553937,2.500000000,0.400000,center,ccw
3.726379,4.242532,4.031535,1.805529784,2.500000000,0.400000,center,ccw
3.736369,4.240087,4.041221,1.830505630,2.500000000,0.400000,center,ccw
3.746359,4.237401,4.050843,1.855481477,2.500000000,0.400000,center,ccw
3.756349,4.234476,4.060395,1.880457324,2.500000000,0.400000,center,ccw
3.766339,4.231313,4.069872,1.905433170,2.500000000,0.400000,center,ccw
3.776329,4.227914,4.079266,1.930409017,2.500000000,0.400000,center,ccw
3.786320,4.224282,4.088572,1.955384863,2.500000000,0.400000,center,ccw
3.796310,4.220419,4.097785,1.980360710,2.500000000,0.400000,center,ccw
3.806300,4.216327,4.106898,2.005336557,2.500000000,0.400000,center,ccw
3.816290,4.212008,4.115907,2.030312403,2.500000000,0.400000,center,ccw
3.826280,4.207466,4.124805,2.055288250,2.500000000,0.400000,center,ccw
3.836270,4.202703,4.133586,2.080264096,2.500000000,0.400000,center,ccw
3.846260,4.197722,4.142246,2.105239943,2.500000000,0.400000,center,ccw
3.856250,4.192526,4.150779,2.130215790,2.500000000,0.400000,center,ccw
3.866240,4.187119,4.159179,2.155191636,2.500000000,0.400000,center,ccw
3.876230,4.181504,4.167442,2.180167483,2.500000000,0.400000,center,ccw
3.886220,4.175685,4.175562,2.205143329,2.500000000,0.400000,center,ccw
3.896210,4.169664,4.183534,2.230119176,2.500000000,0.400000,center,ccw
3.906200,4.163446,4.191353,2.255095023,2.500000000,0.400000,center,ccw
3.916191,4.157035,4.199014,2.280070869,2.500000000,0.400000,center,ccw
